EXPLAIN
TAG	PWR800_CV
TITLE	LABEL	Test_Gamry_CV	Test &Identifier
DATE	LABEL	10/21/2025	Date
TIME	LABEL	12:54:10	Time
NOTES	NOTES	1	&Notes...
	
PSTAT	PSTAT	REF600	Potentiostat
WORKING	SELECTOR	0	&Working Connection
VINIT	POTEN	0.00000E+000	T	Initial &E (V)
VLIMIT1	POTEN	3.00000E+000	F	Scan Limit &1 (V)
VLIMIT2	POTEN	0.00000E+000	F	Scan Limit &2 (V)
VFINAL	POTEN	0.00000E+000	T	Final &E (V)
SCANRATE	QUANT	4.99999E+000	&Scan Rate (mV/s)
STEPSIZE	QUANT	1.00000E+000	St&ep Size (mV)
CYCLES	IQUANT	1	C&ycles (#)
IMODE	SELECTOR	1	I/E Range &Mode
IRANGE	QUANT	3.00000E+002	&Max Current (mA)
IRCOMP	TOGGLE	F	IR Measure
SEQUENCER	TOGGLE	TRUE	Run as Sequence
DELAY	TWOPARAM	T	1.00000E+001	0.00000E+000	Init. De&lay	Time(s)	Stab.(mV/s)
OCVCURVE	TABLE	39
	Pt	T	Vf	Vm	Ach	Over
	#	s	V vs. Ref.	V	V	bits
	0	0.258333	1.92480E-002	1.92480E-002	-2.00276E-004	...........
	1	0.516667	1.92484E-002	1.92697E-002	-2.05676E-004	...........
	2	0.775	1.92510E-002	1.92919E-002	-2.01643E-004	...........
	3	1.03333	1.92584E-002	1.93127E-002	-2.06776E-004	...........
	4	1.29167	1.92717E-002	1.93322E-002	-2.07743E-004	...........
	5	1.55	1.92897E-002	1.93545E-002	-1.97076E-004	...........
	6	1.80833	1.93100E-002	1.93771E-002	-2.03843E-004	...........
	7	2.06667	1.93313E-002	1.93984E-002	-2.12743E-004	...........
	8	2.325	1.93530E-002	1.94217E-002	-2.04010E-004	...........
	9	2.58333	1.93751E-002	1.94460E-002	-2.09910E-004	...........
	10	2.84167	1.93975E-002	1.94651E-002	-2.03643E-004	...........
	11	3.1	1.94199E-002	1.94824E-002	-2.05376E-004	...........
	12	3.35833	1.94416E-002	1.95010E-002	-2.04376E-004	...........
	13	3.61667	1.94621E-002	1.95251E-002	-2.07510E-004	...........
	14	3.875	1.94819E-002	1.95442E-002	-2.05443E-004	...........
	15	4.13333	1.95019E-002	1.95668E-002	-2.04010E-004	...........
	16	4.39167	1.95224E-002	1.95865E-002	-2.05976E-004	...........
	17	4.65	1.95433E-002	1.96114E-002	-2.02343E-004	...........
	18	4.90833	1.95647E-002	1.96323E-002	-2.04710E-004	...........
	19	5.16667	1.95864E-002	1.96510E-002	-2.14376E-004	...........
	20	5.425	1.96080E-002	1.96680E-002	-2.32776E-004	...........
	21	5.68333	1.96289E-002	1.96916E-002	-2.02743E-004	...........
	22	5.94167	1.96491E-002	1.97124E-002	-2.03010E-004	...........
	23	6.2	1.96691E-002	1.97289E-002	-2.08576E-004	...........
	24	6.45833	1.96891E-002	1.97481E-002	-2.11310E-004	...........
	25	6.71667	1.97088E-002	1.97662E-002	-2.06576E-004	...........
	26	6.975	1.97280E-002	1.97899E-002	-2.01176E-004	...........
	27	7.23333	1.97471E-002	1.98086E-002	-2.03810E-004	...........
	28	7.49167	1.97670E-002	1.98399E-002	-2.03210E-004	...........
	29	7.75	1.97881E-002	1.98560E-002	-2.05476E-004	...........
	30	8.00833	1.98104E-002	1.98754E-002	-2.08810E-004	...........
	31	8.26667	1.98327E-002	1.98979E-002	-2.06243E-004	...........
	32	8.525	1.98542E-002	1.99127E-002	-2.09243E-004	...........
	33	8.78333	1.98747E-002	1.99385E-002	-2.16843E-004	...........
	34	9.04167	1.98946E-002	1.99583E-002	-2.12009E-004	...........
	35	9.3	1.99149E-002	1.99845E-002	-2.01943E-004	...........
	36	9.5583	1.99360E-002	1.99944E-002	-2.05943E-004	...........
	37	9.8167	1.99572E-002	2.00232E-002	-2.09443E-004	...........
	38	10.075	1.99778E-002	2.00334E-002	-2.03476E-004	...........
EOC	QUANT	0.0199778	Open Circuit (V)
PSTATMODEL	IQUANT	4	Pstat Model
PSTATSECTION	LABEL	REF600-07084	Pstat Section
PSTATSERIALNO	LABEL	07084	Pstat Serial Number
CTRLMODE	IQUANT	1	Control Mode
IESTAB	IQUANT	2	I/E Stability
CASPEED	IQUANT	2	Control Amp Speed
CONVENTION	IQUANT	1	Current Convention
ICHRANGE	IQUANT	2	Ich Range
ICHRANGEMODE	TOGGLE	F	Ich Auto Range
ICHOFFSETENABLE	TOGGLE	F	Ich Offset Enable
ICHOFFSET	QUANT	0	Ich Offset (V)
ICHFILTER	IQUANT	3	Ich Filter
VCHRANGE	IQUANT	2	Vch Range
VCHRANGEMODE	TOGGLE	F	Vch Auto Range
VCHOFFSETENABLE	TOGGLE	F	Vch Offset Enable
VCHOFFSET	QUANT	0	Vch Offset (V)
VCHFILTER	IQUANT	3	Vch Filter
ACHRANGE	IQUANT	2	Ach Range
ACHOFFSETENABLE	TOGGLE	F	Ach Offset Enable
ACHOFFSET	QUANT	0	Ach Offset (V)
ACHFILTER	IQUANT	1	Ach Filter
IERANGELOWERLIMIT	IQUANT	1	I/E Range Lower Limit
IERANGEMODE	TOGGLE	F	I/E AutoRange
IERANGE	IQUANT	11	I/E Range
POSFEEDENABLE	TOGGLE	F	Positive Feedback IR Comp
POSFEEDRESISTANCE	QUANT	0	Positive Feedback Resistance (ohm)
ACHSELECT	IQUANT	0	Ach Select
CABLEID	IQUANT	12	Cable ID
DCCALDATE	LABEL	12/4/2020	DC Calibration Date
ACCALDATE	LABEL	12/4/2020	AC Calibration Date
THERMOSELECT	IQUANT	1	Thermo Select
FRAMEWORKVERSION	QUANT	6.32	Framework Version
INSTRUMENTVERSION	LABEL	3.50	Instrument Version
CURVE1	TABLE
	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over
	1015	203.2	1.03486E+000	1.27237E-001	0.00000E+000	1.03500E+000	-3.03953E-004	11	...........
	1016	203.4	1.03585E+000	1.27130E-001	0.00000E+000	1.03600E+000	-3.26213E-004	11	...........
	1017	203.6	1.03685E+000	1.27255E-001	0.00000E+000	1.03700E+000	-3.25630E-004	11	...........
	1018	203.8	1.03785E+000	1.27258E-001	0.00000E+000	1.03800E+000	-3.06979E-004	11	...........
	1019	204	1.03883E+000	1.27345E-001	0.00000E+000	1.03900E+000	-2.94786E-004	11	...........
	1020	204.2	1.03985E+000	1.27436E-001	0.00000E+000	1.04000E+000	-3.09962E-004	11	...........
	1021	204.4	1.04084E+000	1.27473E-001	0.00000E+000	1.04100E+000	-3.10412E-004	11	...........
	1022	204.6	1.04185E+000	1.27497E-001	0.00000E+000	1.04200E+000	-2.97953E-004	11	...........
	1023	204.8	1.04283E+000	1.27539E-001	0.00000E+000	1.04300E+000	-2.95061E-004	11	...........
	1024	205	1.04382E+000	1.27474E-001	0.00000E+000	1.04400E+000	-3.11421E-004	11	...........
	1025	205.2	1.04482E+000	1.27595E-001	0.00000E+000	1.04500E+000	-3.10704E-004	11	...........
	1026	205.4	1.04582E+000	1.27632E-001	0.00000E+000	1.04600E+000	-3.00661E-004	11	...........
	1027	205.6	1.04682E+000	1.27784E-001	0.00000E+000	1.04700E+000	-2.95003E-004	11	...........
	1028	205.8	1.04782E+000	1.27776E-001	0.00000E+000	1.04800E+000	-3.09979E-004	11	...........
	1029	206	1.04881E+000	1.27772E-001	0.00000E+000	1.04900E+000	-3.12237E-004	11	...........
	1030	206.2	1.04984E+000	1.27829E-001	0.00000E+000	1.05000E+000	-2.97336E-004	11	...........
	1031	206.4	1.05085E+000	1.27815E-001	0.00000E+000	1.05100E+000	-2.98370E-004	11	...........
	1032	206.6	1.05183E+000	1.27718E-001	0.00000E+000	1.05200E+000	-3.11054E-004	11	...........
	1033	206.8	1.05284E+000	1.27888E-001	0.00000E+000	1.05300E+000	-3.06895E-004	11	...........
	1034	207	1.05383E+000	1.27903E-001	0.00000E+000	1.05400E+000	-2.97936E-004	11	...........
	1035	207.2	1.05482E+000	1.27980E-001	0.00000E+000	1.05500E+000	-2.94053E-004	11	...........
	1036	207.4	1.05582E+000	1.27928E-001	0.00000E+000	1.05600E+000	-3.10120E-004	11	...........
	1037	207.6	1.05682E+000	1.27969E-001	0.00000E+000	1.05700E+000	-3.11171E-004	11	...........
	1038	207.8	1.05782E+000	1.28064E-001	0.00000E+000	1.05800E+000	-2.99878E-004	11	...........
	1039	208	1.05882E+000	1.28153E-001	0.00000E+000	1.05900E+000	-2.95953E-004	11	...........
	1040	208.2	1.05981E+000	1.28170E-001	0.00000E+000	1.06000E+000	-3.14579E-004	11	...........
	1041	208.4	1.06082E+000	1.28190E-001	0.00000E+000	1.06100E+000	-3.11862E-004	11	...........
	1042	208.6	1.06181E+000	1.28226E-001	0.00000E+000	1.06200E+000	-3.09887E-004	11	...........
	1043	208.8	1.06280E+000	1.28319E-001	0.00000E+000	1.06300E+000	-3.09679E-004	11	...........
	1044	209	1.06381E+000	1.28249E-001	0.00000E+000	1.06400E+000	-3.24530E-004	11	...........
	1045	209.2	1.06479E+000	1.28384E-001	0.00000E+000	1.06500E+000	-3.23338E-004	11	...........
	1046	209.4	1.06580E+000	1.28470E-001	0.00000E+000	1.06600E+000	-3.05678E-004	11	...........
	1047	209.6	1.06681E+000	1.28571E-001	0.00000E+000	1.06700E+000	-3.01228E-004	11	...........
	1048	209.8	1.06777E+000	1.28441E-001	0.00000E+000	1.06800E+000	-3.09770E-004	11	...........
	1049	210	1.06879E+000	1.28624E-001	0.00000E+000	1.06900E+000	-3.11754E-004	11	...........
	1050	210.2	1.06979E+000	1.28609E-001	0.00000E+000	1.07000E+000	-3.05503E-004	11	...........
	1051	210.4	1.07079E+000	1.28685E-001	0.00000E+000	1.07100E+000	-2.93028E-004	11	...........
	1052	210.6	1.07179E+000	1.28723E-001	0.00000E+000	1.07200E+000	-3.08887E-004	11	...........
	1053	210.8	1.07278E+000	1.28732E-001	0.00000E+000	1.07300E+000	-3.14496E-004	11	...........
	1054	211	1.07378E+000	1.28805E-001	0.00000E+000	1.07400E+000	-3.05278E-004	11	...........
	1055	211.2	1.07477E+000	1.28769E-001	0.00000E+000	1.07500E+000	-2.96136E-004	11	...........
	1056	211.4	1.07578E+000	1.28758E-001	0.00000E+000	1.07600E+000	-3.07512E-004	11	...........
	1057	211.6	1.07681E+000	1.28876E-001	0.00000E+000	1.07700E+000	-3.10629E-004	11	...........
	1058	211.8	1.07780E+000	1.28782E-001	0.00000E+000	1.07800E+000	-3.00661E-004	11	...........
	1059	212	1.07879E+000	1.28867E-001	0.00000E+000	1.07900E+000	-2.93253E-004	11	...........
	1060	212.2	1.07979E+000	1.28871E-001	0.00000E+000	1.08000E+000	-3.09262E-004	11	...........
	1061	212.4	1.08078E+000	1.28893E-001	0.00000E+000	1.08100E+000	-3.14471E-004	11	...........
	1062	212.6	1.08180E+000	1.29013E-001	0.00000E+000	1.08200E+000	-3.01428E-004	11	...........
	1063	212.8	1.08279E+000	1.29014E-001	0.00000E+000	1.08300E+000	-2.95086E-004	11	...........
	1064	213	1.08377E+000	1.29017E-001	0.00000E+000	1.08400E+000	-3.11704E-004	11	...........
	1065	213.2	1.08478E+000	1.29156E-001	0.00000E+000	1.08500E+000	-3.11587E-004	11	...........
	1066	213.4	1.08578E+000	1.29173E-001	0.00000E+000	1.08600E+000	-3.11846E-004	11	...........
	1067	213.6	1.08678E+000	1.29157E-001	0.00000E+000	1.08700E+000	-3.03612E-004	11	...........
	1068	213.8	1.08778E+000	1.29154E-001	0.00000E+000	1.08800E+000	-3.14712E-004	11	...........
	1069	214	1.08876E+000	1.29214E-001	0.00000E+000	1.08900E+000	-3.31955E-004	11	...........
	1070	214.2	1.08978E+000	1.29284E-001	0.00000E+000	1.09000E+000	-3.17871E-004	11	...........
	1071	214.4	1.09078E+000	1.29426E-001	0.00000E+000	1.09100E+000	-3.02878E-004	11	...........
	1072	214.6	1.09174E+000	1.29413E-001	0.00000E+000	1.09200E+000	-3.07787E-004	11	...........
	1073	214.8	1.09277E+000	1.29573E-001	0.00000E+000	1.09300E+000	-3.12296E-004	11	...........
	1074	215	1.09376E+000	1.29478E-001	0.00000E+000	1.09400E+000	-3.04987E-004	11	...........
	1075	215.2	1.09477E+000	1.29566E-001	0.00000E+000	1.09500E+000	-2.95119E-004	11	...........
	1076	215.4	1.09577E+000	1.29557E-001	0.00000E+000	1.09600E+000	-3.10479E-004	11	...........
	1077	215.6	1.09676E+000	1.29640E-001	0.00000E+000	1.09700E+000	-3.15062E-004	11	...........
	1078	215.8	1.09776E+000	1.29698E-001	0.00000E+000	1.09800E+000	-3.05995E-004	11	...........
	1079	216	1.09876E+000	1.29793E-001	0.00000E+000	1.09900E+000	-2.97878E-004	11	...........
	1080	216.2	1.09972E+000	1.29670E-001	0.00000E+000	1.10000E+000	-3.06687E-004	11	...........
	1081	216.4	1.10076E+000	1.29832E-001	0.00000E+000	1.10100E+000	-3.10445E-004	11	...........
	1082	216.6	1.10177E+000	1.29842E-001	0.00000E+000	1.10200E+000	-3.06620E-004	11	...........
	1083	216.8	1.10276E+000	1.29836E-001	0.00000E+000	1.10300E+000	-2.95203E-004	11	...........
	1084	217	1.10376E+000	1.29721E-001	0.00000E+000	1.10400E+000	-3.08412E-004	11	...........
	1085	217.2	1.10475E+000	1.29805E-001	0.00000E+000	1.10500E+000	-3.15679E-004	11	...........
	1086	217.4	1.10575E+000	1.29874E-001	0.00000E+000	1.10600E+000	-3.05778E-004	11	...........
	1087	217.6	1.10675E+000	1.29876E-001	0.00000E+000	1.10700E+000	-2.94369E-004	11	...........
	1088	217.8	1.10774E+000	1.29915E-001	0.00000E+000	1.10800E+000	-3.09354E-004	11	...........
	1089	218	1.10875E+000	1.30035E-001	0.00000E+000	1.10900E+000	-3.10437E-004	11	...........
	1090	218.2	1.10975E+000	1.30093E-001	0.00000E+000	1.11000E+000	-3.09012E-004	11	...........
	1091	218.4	1.11075E+000	1.30144E-001	0.00000E+000	1.11100E+000	-2.97195E-004	11	...........
	1092	218.6	1.11174E+000	1.30146E-001	0.00000E+000	1.11200E+000	-3.10154E-004	11	...........
	1093	218.8	1.11274E+000	1.30135E-001	0.00000E+000	1.11300E+000	-3.27147E-004	11	...........
	1094	219	1.11374E+000	1.30174E-001	0.00000E+000	1.11400E+000	-3.15396E-004	11	...........
	1095	219.2	1.11473E+000	1.30171E-001	0.00000E+000	1.11500E+000	-3.29872E-004	11	...........
	1096	219.4	1.11570E+000	1.30268E-001	0.00000E+000	1.11600E+000	-3.23655E-004	11	...........
	1097	219.6	1.11674E+000	1.30407E-001	0.00000E+000	1.11700E+000	-3.16288E-004	11	...........
	1098	219.8	1.11772E+000	1.30411E-001	0.00000E+000	1.11800E+000	-3.15996E-004	11	...........
	1099	220	1.11873E+000	1.30446E-001	0.00000E+000	1.11900E+000	-3.01237E-004	11	...........
	1100	220.2	1.11971E+000	1.30441E-001	0.00000E+000	1.12000E+000	-3.06512E-004	11	...........
	1101	220.4	1.12071E+000	1.30501E-001	0.00000E+000	1.12100E+000	-3.18021E-004	11	...........
	1102	220.6	1.12172E+000	1.30555E-001	0.00000E+000	1.12200E+000	-3.08554E-004	11	...........
	1103	220.8	1.12272E+000	1.30667E-001	0.00000E+000	1.12300E+000	-2.99045E-004	11	...........
	1104	221	1.12369E+000	1.30633E-001	0.00000E+000	1.12400E+000	-3.01378E-004	11	...........
	1105	221.2	1.12471E+000	1.30750E-001	0.00000E+000	1.12500E+000	-3.11529E-004	11	...........
	1106	221.4	1.12570E+000	1.30698E-001	0.00000E+000	1.12600E+000	-3.08829E-004	11	...........
	1107	221.6	1.12673E+000	1.30810E-001	0.00000E+000	1.12700E+000	-2.94861E-004	11	...........
	1108	221.8	1.12773E+000	1.30768E-001	0.00000E+000	1.12800E+000	-3.06762E-004	11	...........
	1109	222	1.12872E+000	1.30718E-001	0.00000E+000	1.12900E+000	-3.14612E-004	11	...........
	1110	222.2	1.12972E+000	1.30812E-001	0.00000E+000	1.13000E+000	-3.04095E-004	11	...........
	1111	222.4	1.13072E+000	1.30871E-001	0.00000E+000	1.13100E+000	-2.99053E-004	11	...........
	1112	222.6	1.13170E+000	1.30813E-001	0.00000E+000	1.13200E+000	-3.02520E-004	11	...........
	1113	222.8	1.13272E+000	1.30961E-001	0.00000E+000	1.13300E+000	-3.12871E-004	11	...........
	1114	223	1.13370E+000	1.30971E-001	0.00000E+000	1.13400E+000	-3.14079E-004	11	...........
	1115	223.2	1.13470E+000	1.30958E-001	0.00000E+000	1.13500E+000	-2.97211E-004	11	...........
	1116	223.4	1.13570E+000	1.31062E-001	0.00000E+000	1.13600E+000	-3.04362E-004	11	...........
	1117	223.6	1.13670E+000	1.31102E-001	0.00000E+000	1.13700E+000	-3.18088E-004	11	...........
	1118	223.8	1.13770E+000	1.31151E-001	0.00000E+000	1.13800E+000	-3.13862E-004	11	...........
	1119	224	1.13870E+000	1.31199E-001	0.00000E+000	1.13900E+000	-3.12837E-004	11	...........
	1120	224.2	1.13966E+000	1.31165E-001	0.00000E+000	1.14000E+000	-3.24830E-004	11	...........
	1121	224.4	1.14070E+000	1.31248E-001	0.00000E+000	1.14100E+000	-3.18196E-004	11	...........
	1122	224.6	1.14168E+000	1.31276E-001	0.00000E+000	1.14200E+000	-3.15738E-004	11	...........
	1123	224.8	1.14270E+000	1.31444E-001	0.00000E+000	1.14300E+000	-2.97170E-004	11	...........
	1124	225	1.14369E+000	1.31456E-001	0.00000E+000	1.14400E+000	-3.01087E-004	11	...........
	1125	225.2	1.14468E+000	1.31452E-001	0.00000E+000	1.14500E+000	-3.13662E-004	11	...........
	1126	225.4	1.14568E+000	1.31453E-001	0.00000E+000	1.14600E+000	-3.08437E-004	11	...........
	1127	225.6	1.14669E+000	1.31488E-001	0.00000E+000	1.14700E+000	-2.98078E-004	11	...........
	1128	225.8	1.14766E+000	1.31484E-001	0.00000E+000	1.14800E+000	-2.95319E-004	11	...........
	1129	226	1.14867E+000	1.31591E-001	0.00000E+000	1.14900E+000	-3.11071E-004	11	...........
	1130	226.2	1.14966E+000	1.31621E-001	0.00000E+000	1.15000E+000	-3.10012E-004	11	...........
	1131	226.4	1.15067E+000	1.31684E-001	0.00000E+000	1.15100E+000	-2.98503E-004	11	...........
	1132	226.6	1.15166E+000	1.31643E-001	0.00000E+000	1.15200E+000	-2.97795E-004	11	...........
	1133	226.8	1.15267E+000	1.31661E-001	0.00000E+000	1.15300E+000	-3.11887E-004	11	...........
	1134	227	1.15369E+000	1.31654E-001	0.00000E+000	1.15400E+000	-3.06612E-004	11	...........
	1135	227.2	1.15469E+000	1.31771E-001	0.00000E+000	1.15500E+000	-2.97611E-004	11	...........
	1136	227.4	1.15566E+000	1.31715E-001	0.00000E+000	1.15600E+000	-2.97736E-004	11	...........
	1137	227.6	1.15668E+000	1.31850E-001	0.00000E+000	1.15700E+000	-3.08379E-004	11	...........
	1138	227.8	1.15766E+000	1.31837E-001	0.00000E+000	1.15800E+000	-3.10820E-004	11	...........
	1139	228	1.15867E+000	1.31874E-001	0.00000E+000	1.15900E+000	-2.98053E-004	11	...........
	1140	228.2	1.15966E+000	1.31893E-001	0.00000E+000	1.16000E+000	-2.98878E-004	11	...........
	1141	228.4	1.16066E+000	1.31984E-001	0.00000E+000	1.16100E+000	-3.16104E-004	11	...........
	1142	228.6	1.16167E+000	1.32039E-001	0.00000E+000	1.16200E+000	-3.09070E-004	11	...........
	1143	228.8	1.16266E+000	1.32117E-001	0.00000E+000	1.16300E+000	-3.07062E-004	11	...........
	1144	229	1.16365E+000	1.32015E-001	0.00000E+000	1.16400E+000	-3.09095E-004	11	...........
	1145	229.2	1.16466E+000	1.32118E-001	0.00000E+000	1.16500E+000	-3.18329E-004	11	...........
	1146	229.4	1.16564E+000	1.32115E-001	0.00000E+000	1.16600E+000	-3.35556E-004	11	...........
	1147	229.6	1.16665E+000	1.32148E-001	0.00000E+000	1.16700E+000	-3.18263E-004	11	...........
	1148	229.8	1.16765E+000	1.32247E-001	0.00000E+000	1.16800E+000	-3.12471E-004	11	...........
	1149	230	1.16863E+000	1.32342E-001	0.00000E+000	1.16900E+000	-3.20180E-004	11	...........
	1150	230.2	1.16964E+000	1.32350E-001	0.00000E+000	1.17000E+000	-3.14921E-004	11	...........
	1151	230.4	1.17063E+000	1.32358E-001	0.00000E+000	1.17100E+000	-3.05695E-004	11	...........
	1152	230.6	1.17162E+000	1.32301E-001	0.00000E+000	1.17200E+000	-2.95728E-004	11	...........
	1153	230.8	1.17262E+000	1.32432E-001	0.00000E+000	1.17300E+000	-3.12079E-004	11	...........
	1154	231	1.17361E+000	1.32485E-001	0.00000E+000	1.17400E+000	-3.15712E-004	11	...........
	1155	231.2	1.17462E+000	1.32630E-001	0.00000E+000	1.17500E+000	-3.00995E-004	11	...........
	1156	231.4	1.17562E+000	1.32576E-001	0.00000E+000	1.17600E+000	-3.00053E-004	11	...........
	1157	231.6	1.17660E+000	1.32573E-001	0.00000E+000	1.17700E+000	-3.12812E-004	11	...........
	1158	231.8	1.17763E+000	1.32607E-001	0.00000E+000	1.17800E+000	-3.10529E-004	11	...........
	1159	232	1.17865E+000	1.32634E-001	0.00000E+000	1.17900E+000	-3.01945E-004	11	...........
	1160	232.2	1.17963E+000	1.32509E-001	0.00000E+000	1.18000E+000	-2.97811E-004	11	...........
	1161	232.4	1.18064E+000	1.32701E-001	0.00000E+000	1.18100E+000	-3.11321E-004	11	...........
	1162	232.6	1.18164E+000	1.32780E-001	0.00000E+000	1.18200E+000	-3.13912E-004	11	...........
	1163	232.8	1.18264E+000	1.32739E-001	0.00000E+000	1.18300E+000	-2.99936E-004	11	...........
	1164	233	1.18363E+000	1.32737E-001	0.00000E+000	1.18400E+000	-2.96561E-004	11	...........
	1165	233.2	1.18462E+000	1.32832E-001	0.00000E+000	1.18500E+000	-3.12946E-004	11	...........
	1166	233.4	1.18563E+000	1.32847E-001	0.00000E+000	1.18600E+000	-3.09337E-004	11	...........
	1167	233.6	1.18663E+000	1.32924E-001	0.00000E+000	1.18700E+000	-3.02803E-004	11	...........
	1168	233.8	1.18763E+000	1.32919E-001	0.00000E+000	1.18800E+000	-2.97020E-004	11	...........
	1169	234	1.18863E+000	1.33061E-001	0.00000E+000	1.18900E+000	-3.11271E-004	11	...........
	1170	234.2	1.18962E+000	1.32997E-001	0.00000E+000	1.19000E+000	-3.21380E-004	11	...........
	1171	234.4	1.19063E+000	1.33056E-001	0.00000E+000	1.19100E+000	-3.11604E-004	11	...........
	1172	234.6	1.19162E+000	1.33024E-001	0.00000E+000	1.19200E+000	-3.24630E-004	11	...........
	1173	234.8	1.19260E+000	1.33106E-001	0.00000E+000	1.19300E+000	-3.25596E-004	11	...........
	1174	235	1.19362E+000	1.33226E-001	0.00000E+000	1.19400E+000	-3.14604E-004	11	...........
	1175	235.2	1.19461E+000	1.33318E-001	0.00000E+000	1.19500E+000	-3.08295E-004	11	...........
	1176	235.4	1.19560E+000	1.33205E-001	0.00000E+000	1.19600E+000	-2.97211E-004	11	...........
	1177	235.6	1.19660E+000	1.33351E-001	0.00000E+000	1.19700E+000	-3.10845E-004	11	...........
	1178	235.8	1.19759E+000	1.33372E-001	0.00000E+000	1.19800E+000	-3.14929E-004	11	...........
	1179	236	1.19860E+000	1.33377E-001	0.00000E+000	1.19900E+000	-3.02878E-004	11	...........
	1180	236.2	1.19959E+000	1.33432E-001	0.00000E+000	1.20000E+000	-2.95303E-004	11	...........
	1181	236.4	1.20057E+000	1.33523E-001	0.00000E+000	1.20100E+000	-3.08712E-004	11	...........
	1182	236.6	1.20159E+000	1.33618E-001	0.00000E+000	1.20200E+000	-3.11412E-004	11	...........
	1183	236.8	1.20258E+000	1.33529E-001	0.00000E+000	1.20300E+000	-3.06654E-004	11	...........
	1184	237	1.20359E+000	1.33476E-001	0.00000E+000	1.20400E+000	-2.92594E-004	11	...........
	1185	237.2	1.20461E+000	1.33654E-001	0.00000E+000	1.20500E+000	-3.08104E-004	11	...........
	1186	237.4	1.20561E+000	1.33640E-001	0.00000E+000	1.20600E+000	-3.11521E-004	11	...........
	1187	237.6	1.20661E+000	1.33681E-001	0.00000E+000	1.20700E+000	-3.02428E-004	11	...........
	1188	237.8	1.20760E+000	1.33745E-001	0.00000E+000	1.20800E+000	-2.97478E-004	11	...........
	1189	238	1.20858E+000	1.33688E-001	0.00000E+000	1.20900E+000	-3.11254E-004	11	...........
	1190	238.2	1.20959E+000	1.33789E-001	0.00000E+000	1.21000E+000	-3.11812E-004	11	...........
	1191	238.4	1.21059E+000	1.33819E-001	0.00000E+000	1.21100E+000	-3.06187E-004	11	...........
	1192	238.6	1.21159E+000	1.33820E-001	0.00000E+000	1.21200E+000	-2.96886E-004	11	...........
	1193	238.8	1.21259E+000	1.33900E-001	0.00000E+000	1.21300E+000	-3.11662E-004	11	...........
	1194	239	1.21359E+000	1.33932E-001	0.00000E+000	1.21400E+000	-3.19738E-004	11	...........
	1195	239.2	1.21459E+000	1.34066E-001	0.00000E+000	1.21500E+000	-3.11212E-004	11	...........
	1196	239.4	1.21558E+000	1.33993E-001	0.00000E+000	1.21600E+000	-3.08479E-004	11	...........
	1197	239.6	1.21654E+000	1.34059E-001	0.00000E+000	1.21700E+000	-3.26747E-004	11	...........
	1198	239.8	1.21758E+000	1.34069E-001	0.00000E+000	1.21800E+000	-3.28263E-004	11	...........
	1199	240	1.21857E+000	1.34190E-001	0.00000E+000	1.21900E+000	-3.21521E-004	11	...........
	1200	240.2	1.21957E+000	1.34175E-001	0.00000E+000	1.22000E+000	-3.02995E-004	11	...........
	1201	240.4	1.22057E+000	1.34296E-001	0.00000E+000	1.22100E+000	-3.12554E-004	11	...........
	1202	240.6	1.22155E+000	1.34246E-001	0.00000E+000	1.22200E+000	-3.21388E-004	11	...........
	1203	240.8	1.22256E+000	1.34301E-001	0.00000E+000	1.22300E+000	-3.07020E-004	11	...........
	1204	241	1.22356E+000	1.34333E-001	0.00000E+000	1.22400E+000	-2.99086E-004	11	...........
	1205	241.2	1.22453E+000	1.34452E-001	0.00000E+000	1.22500E+000	-3.06854E-004	11	...........
	1206	241.4	1.22555E+000	1.34486E-001	0.00000E+000	1.22600E+000	-3.13479E-004	11	...........
	1207	241.6	1.22654E+000	1.34505E-001	0.00000E+000	1.22700E+000	-3.09670E-004	11	...........
	1208	241.8	1.22755E+000	1.34453E-001	0.00000E+000	1.22800E+000	-2.96353E-004	11	...........
	1209	242	1.22855E+000	1.34559E-001	0.00000E+000	1.22900E+000	-3.04762E-004	11	...........
	1210	242.2	1.22956E+000	1.34537E-001	0.00000E+000	1.23000E+000	-3.16254E-004	11	...........
	1211	242.4	1.23057E+000	1.34599E-001	0.00000E+000	1.23100E+000	-3.04045E-004	11	...........
	1212	242.6	1.23156E+000	1.34567E-001	0.00000E+000	1.23200E+000	-2.94828E-004	11	...........
	1213	242.8	1.23254E+000	1.34684E-001	0.00000E+000	1.23300E+000	-3.07004E-004	11	...........
	1214	243	1.23356E+000	1.34687E-001	0.00000E+000	1.23400E+000	-3.09554E-004	11	...........
	1215	243.2	1.23455E+000	1.34713E-001	0.00000E+000	1.23500E+000	-3.04628E-004	11	...........
	1216	243.4	1.23555E+000	1.34694E-001	0.00000E+000	1.23600E+000	-2.93919E-004	11	...........
	1217	243.6	1.23655E+000	1.34761E-001	0.00000E+000	1.23700E+000	-3.06520E-004	11	...........
	1218	243.8	1.23754E+000	1.34755E-001	0.00000E+000	1.23800E+000	-3.18663E-004	11	...........
	1219	244	1.23854E+000	1.34859E-001	0.00000E+000	1.23900E+000	-3.04895E-004	11	...........
	1220	244.2	1.23954E+000	1.34851E-001	0.00000E+000	1.24000E+000	-3.01678E-004	11	...........
